Linux-aarch64, native, floyd-warshall, calling, timestamp, 1696920088500946
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474463266
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474463266
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474463315
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 49
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474464992
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474466217
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474471310
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474471310
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474471358
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 48
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474473042
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474474266
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474479322
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474479322
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474479370
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 48
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474481032
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474482272
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474487381
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474487381
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474487430
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 49
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474489115
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474490341
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474495392
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474495392
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474495438
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 46
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474497138
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474498417
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474503582
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474503582
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474503633
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 51
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474505375
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474506618
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474511699
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474511699
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474511749
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 50
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474513494
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474514693
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474519702
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474519702
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474519750
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 48
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474521533
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474522783
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474527860
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474527860
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474527908
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 48
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474529611
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474530825
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474535899
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474535899
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474535948
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 49
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474537670
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474538885
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474543941
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474543941
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474543990
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 49
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474545659
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474546914
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474551974
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474551974
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474552024
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 50
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474553739
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474554950
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474559964
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474559964
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474560013
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 49
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474561723
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474562947
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474567978
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474567978
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474568026
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 48
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474569745
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474570957
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474576025
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474576025
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474576073
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 48
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474577809
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474579029
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474584070
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474584070
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474584120
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 50
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474585868
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474587087
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474592153
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474592153
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474592202
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 49
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474593955
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474595208
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474600268
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474600268
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474600317
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 49
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474602026
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474603265
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474608302
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474608302
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474608360
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 58
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474610096
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474611330
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474616432
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474616432
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474616483
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 51
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474618253
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474619467
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474624497
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474624497
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474624545
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 48
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474626233
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474627440
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474632585
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474632585
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474632635
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 50
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474634409
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474635642
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474640731
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474640731
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474640780
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 49
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474642510
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474643712
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474648891
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474648891
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474648942
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 51
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474650691
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474651912
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474656955
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474656955
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474657003
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 48
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474658761
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474660013
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474665089
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474665089
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474665137
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 48
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474666871
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474668095
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474673162
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474673162
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474673211
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 49
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474674871
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474676112
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474681136
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474681136
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474681186
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 50
Linux-aarch64, iwasm, calibrate, calling, timestamp, 1696866474682927
WABENCH, iwasm, calibrate, starting, timestamp, 1696866474684174
Linux-aarch64, iwasm, calibrate, main, timestamp, 1696866474689217
Linux-aarch64, iwasm, calibrate, start, timestamp, 1696866474689217
Linux-aarch64, iwasm, calibrate, end, timestamp, 1696866474689265
Linux-aarch64, iwasm, calibrate, accumulated, elapsed time, 48
Linux-aarch64, native, calibrate, calling, timestamp, 1696910842964692
Linux-aarch64, native, calibrate, starting, timestamp, 1696910842966074
Linux-aarch64, native, calibrate, main, timestamp, 1696910842967277
Linux-aarch64, native, calibrate, start, timestamp, 1696910842967277
Linux-aarch64, native, calibrate, end, timestamp, 1696910842967313
Linux-aarch64, native, calibrate, accumulated, elapsed time, 36
Linux-aarch64, native, calibrate, calling, timestamp, 1696910842968441
Linux-aarch64, native, calibrate, starting, timestamp, 1696910842969538
Linux-aarch64, native, calibrate, main, timestamp, 1696910842970664
Linux-aarch64, native, calibrate, start, timestamp, 1696910842970664
Linux-aarch64, native, calibrate, end, timestamp, 1696910842970698
Linux-aarch64, native, calibrate, accumulated, elapsed time, 34
Linux-aarch64, native, calibrate, calling, timestamp, 1696910842971815
Linux-aarch64, native, calibrate, starting, timestamp, 1696910842972903
Linux-aarch64, native, calibrate, main, timestamp, 1696910842974036
Linux-aarch64, native, calibrate, start, timestamp, 1696910842974036
Linux-aarch64, native, calibrate, end, timestamp, 1696910842974080
Linux-aarch64, native, calibrate, accumulated, elapsed time, 44
Linux-aarch64, native, calibrate, calling, timestamp, 1696910842975205
Linux-aarch64, native, calibrate, starting, timestamp, 1696910842976277
Linux-aarch64, native, calibrate, main, timestamp, 1696910842977416
Linux-aarch64, native, calibrate, start, timestamp, 1696910842977416
Linux-aarch64, native, calibrate, end, timestamp, 1696910842977453
Linux-aarch64, native, calibrate, accumulated, elapsed time, 37
Linux-aarch64, native, calibrate, calling, timestamp, 1696910842978571
Linux-aarch64, native, calibrate, starting, timestamp, 1696910842979668
Linux-aarch64, native, calibrate, main, timestamp, 1696910842980816
Linux-aarch64, native, calibrate, start, timestamp, 1696910842980816
Linux-aarch64, native, calibrate, end, timestamp, 1696910842980850
Linux-aarch64, native, calibrate, accumulated, elapsed time, 34
Linux-aarch64, native, calibrate, calling, timestamp, 1696910842981965
Linux-aarch64, native, calibrate, starting, timestamp, 1696910842983046
Linux-aarch64, native, calibrate, main, timestamp, 1696910842984167
Linux-aarch64, native, calibrate, start, timestamp, 1696910842984167
Linux-aarch64, native, calibrate, end, timestamp, 1696910842984201
Linux-aarch64, native, calibrate, accumulated, elapsed time, 34
Linux-aarch64, native, calibrate, calling, timestamp, 1696910842985323
Linux-aarch64, native, calibrate, starting, timestamp, 1696910842986426
Linux-aarch64, native, calibrate, main, timestamp, 1696910842987567
Linux-aarch64, native, calibrate, start, timestamp, 1696910842987567
Linux-aarch64, native, calibrate, end, timestamp, 1696910842987602
Linux-aarch64, native, calibrate, accumulated, elapsed time, 35
Linux-aarch64, native, calibrate, calling, timestamp, 1696910842988727
Linux-aarch64, native, calibrate, starting, timestamp, 1696910842989808
Linux-aarch64, native, calibrate, main, timestamp, 1696910842990920
Linux-aarch64, native, calibrate, start, timestamp, 1696910842990920
Linux-aarch64, native, calibrate, end, timestamp, 1696910842990955
Linux-aarch64, native, calibrate, accumulated, elapsed time, 35
Linux-aarch64, native, calibrate, calling, timestamp, 1696910842992078
Linux-aarch64, native, calibrate, starting, timestamp, 1696910842993168
Linux-aarch64, native, calibrate, main, timestamp, 1696910842994276
Linux-aarch64, native, calibrate, start, timestamp, 1696910842994276
Linux-aarch64, native, calibrate, end, timestamp, 1696910842994310
Linux-aarch64, native, calibrate, accumulated, elapsed time, 34
Linux-aarch64, native, calibrate, calling, timestamp, 1696910842995429
Linux-aarch64, native, calibrate, starting, timestamp, 1696910842996480
Linux-aarch64, native, calibrate, main, timestamp, 1696910842997560
Linux-aarch64, native, calibrate, start, timestamp, 1696910842997560
Linux-aarch64, native, calibrate, end, timestamp, 1696910842997594
Linux-aarch64, native, calibrate, accumulated, elapsed time, 34
Linux-aarch64, native, calibrate, calling, timestamp, 1696910842998751
Linux-aarch64, native, calibrate, starting, timestamp, 1696910842999822
Linux-aarch64, native, calibrate, main, timestamp, 1696910843000923
Linux-aarch64, native, calibrate, start, timestamp, 1696910843000923
Linux-aarch64, native, calibrate, end, timestamp, 1696910843000959
Linux-aarch64, native, calibrate, accumulated, elapsed time, 36
Linux-aarch64, native, calibrate, calling, timestamp, 1696910843002070
Linux-aarch64, native, calibrate, starting, timestamp, 1696910843003139
Linux-aarch64, native, calibrate, main, timestamp, 1696910843004233
Linux-aarch64, native, calibrate, start, timestamp, 1696910843004233
Linux-aarch64, native, calibrate, end, timestamp, 1696910843004267
Linux-aarch64, native, calibrate, accumulated, elapsed time, 34
Linux-aarch64, native, calibrate, calling, timestamp, 1696910843005357
Linux-aarch64, native, calibrate, starting, timestamp, 1696910843006417
Linux-aarch64, native, calibrate, main, timestamp, 1696910843007519
Linux-aarch64, native, calibrate, start, timestamp, 1696910843007519
Linux-aarch64, native, calibrate, end, timestamp, 1696910843007554
Linux-aarch64, native, calibrate, accumulated, elapsed time, 35
Linux-aarch64, native, calibrate, calling, timestamp, 1696910843008655
Linux-aarch64, native, calibrate, starting, timestamp, 1696910843009740
Linux-aarch64, native, calibrate, main, timestamp, 1696910843010872
Linux-aarch64, native, calibrate, start, timestamp, 1696910843010872
Linux-aarch64, native, calibrate, end, timestamp, 1696910843010906
Linux-aarch64, native, calibrate, accumulated, elapsed time, 34
Linux-aarch64, native, calibrate, calling, timestamp, 1696910843012002
Linux-aarch64, native, calibrate, starting, timestamp, 1696910843013072
Linux-aarch64, native, calibrate, main, timestamp, 1696910843014178
Linux-aarch64, native, calibrate, start, timestamp, 1696910843014178
