Linux-aarch64-AWS, native, floyd-warshall, calling, timestamp, 1696846258192081
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843853727527
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843853730171
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843853757701
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843853757701
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843853757741
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 40
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843853759543
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843853762157
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843853789690
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843853789690
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843853789729
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 39
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843853791520
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843853794182
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843853829718
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843853829718
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843853829761
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 43
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843853831534
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843853834195
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843853857720
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843853857720
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843853857760
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 40
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843853859501
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843853862219
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843853889744
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843853889744
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843853889786
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 42
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843853891568
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843853894247
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843853949715
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843853949715
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843853949754
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 39
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843853951491
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843853954109
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843853981701
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843853981701
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843853981740
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 39
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843853983478
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843853986132
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854009721
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854009721
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854009761
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 40
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854011493
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854014169
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854037734
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854037734
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854037775
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 41
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854039587
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854042306
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854061732
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854061732
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854061771
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 39
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854063547
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854066301
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854081736
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854081736
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854081777
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 41
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854083553
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854086211
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854113711
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854113711
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854113750
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 39
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854115526
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854118174
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854145699
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854145699
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854145738
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 39
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854147444
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854150110
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854181728
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854181728
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854181771
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 43
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854183600
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854186357
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854213728
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854213728
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854213768
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 40
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854215558
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854218345
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854237750
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854237750
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854237790
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 40
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854239576
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854242283
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854261730
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854261730
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854261770
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 40
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854263513
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854266188
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854293778
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854293778
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854293817
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 39
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854295819
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854298655
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854333723
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854333723
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854333766
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 43
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854335614
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854338424
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854373734
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854373734
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854373777
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 43
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854375651
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854378394
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854401718
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854401718
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854401758
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 40
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854403555
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854406345
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854441719
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854441719
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854441758
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 39
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854443593
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854446357
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854473723
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854473723
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854473762
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 39
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854475645
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854478360
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854517716
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854517716
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854517757
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 41
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854519542
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854522210
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854557711
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854557711
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854557752
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 41
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854559566
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854562302
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854597731
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854597731
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854597772
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 41
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854599598
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854602235
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854637711
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854637711
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854637748
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 37
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854639538
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854642254
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854669718
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854669718
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854669758
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 40
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854671532
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854674232
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854721694
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854721694
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854721733
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 39
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854723562
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854726227
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854765712
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854765712
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854765750
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 38
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854767545
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854770265
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854805717
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854805717
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854805757
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 40
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854807594
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854810322
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854861716
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854861716
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854861757
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 41
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854863574
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854866243
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854897722
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854897722
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854897763
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 41
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854899525
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854902198
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854945714
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854945714
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854945755
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 41
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854947525
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854950177
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843854989700
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843854989700
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843854989739
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 39
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843854991565
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843854994203
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843855037708
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843855037708
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843855037747
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 39
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843855039529
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843855042196
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843855065696
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843855065696
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843855065736
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 40
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843855067492
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843855070134
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843855113705
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843855113705
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843855113746
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 41
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843855115496
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843855118147
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843855161727
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843855161727
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843855161768
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 41
Linux-aarch64-AWS, wasmtime, calibrate, calling, timestamp, 1696843855163531
Linux-aarch64-AWS, wasmtime, calibrate, starting, timestamp, 1696843855166203
Linux-aarch64-AWS, wasmtime, calibrate, main, timestamp, 1696843855197713
Linux-aarch64-AWS, wasmtime, calibrate, start, timestamp, 1696843855197713
Linux-aarch64-AWS, wasmtime, calibrate, end, timestamp, 1696843855197755
Linux-aarch64-AWS, wasmtime, calibrate, accumulated, elapsed time, 42
