Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843480167832
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845227047783
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845227047916
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845227109507
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61591
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845227114837
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845227119429
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845227131595
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845227131730
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845227192932
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61202
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845227198989
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845227204167
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845227216339
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845227216470
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845227278129
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61659
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845227287478
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845227292129
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845227304222
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845227304357
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845227366126
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61769
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845227372903
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845227377471
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845227389686
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845227389820
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845227450819
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60999
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845227456070
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845227460708
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845227472857
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845227472997
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845227534083
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61086
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845227542333
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845227546940
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845227559143
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845227559277
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845227621583
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 62306
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845227626932
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845227631606
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845227643699
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845227643834
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845227705262
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61428
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845227713211
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845227717875
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845227730089
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845227730222
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845227791733
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61511
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845227797066
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845227801588
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845227813758
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845227813892
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845227875145
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61253
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845227880857
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845227885494
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845227897715
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845227897853
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845227959902
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 62049
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845227965174
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845227969997
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845227983116
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845227983249
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845228044338
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61089
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845228049673
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845228055323
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845228068428
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845228068561
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845228130177
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61616
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845228135527
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845228140447
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845228152543
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845228152699
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845228213931
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61232
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845228219231
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845228223876
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845228236071
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845228236206
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845228297603
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61397
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845228304780
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845228309524
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845228321753
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845228321887
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845228382919
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61032
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845228388220
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845228393029
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845228405208
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845228405341
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845228466092
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60751
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845228475613
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845228480081
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845228492281
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845228492410
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845228554037
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61627
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845228559327
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845228563909
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845228576019
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845228576154
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845228637406
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61252
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845228644190
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845228648926
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845228661060
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845228661193
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845228723089
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61896
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845228728438
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845228734313
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845228747491
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845228747623
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845228808560
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60937
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845228813883
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845228818486
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845228830671
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845228830805
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845228891967
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61162
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845228897393
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845228902072
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845228914317
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845228914450
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845228976083
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61633
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845228981427
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845228986099
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845228998596
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845228998734
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845229059750
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61016
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845229064986
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845229069530
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845229081685
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845229081819
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845229143223
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61404
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845229148566
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845229153304
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845229165546
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845229165684
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845229226725
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61041
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845229232033
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845229236658
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845229249040
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845229249174
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845229311002
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61828
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845229316250
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845229320963
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845229333152
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845229333286
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845229394450
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61164
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845229399747
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845229404256
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845229416399
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845229416531
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845229477145
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 60614
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845229482366
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845229486945
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845229499021
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845229499155
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845229561180
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 62025
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845229566521
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845229571180
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845229583332
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845229583466
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845229645247
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61781
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845229650584
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845229655300
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845229667595
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845229667729
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845229729371
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61642
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845229734620
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845229739937
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845229752118
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845229752257
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845229813554
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61297
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845229823912
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845229829009
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845229841291
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845229841429
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845229902999
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61570
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845229908417
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845229913764
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845229926135
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845229926272
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845229987791
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61519
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845229993155
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845229997862
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845230010026
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845230010161
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845230073827
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 63666
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845230078958
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845230083595
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845230095901
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845230096038
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845230157426
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61388
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845230162729
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845230168543
Linux-aarch64-Jetson, iwasm, stringsearch, main, timestamp, 1696845230180785
Linux-aarch64-Jetson, iwasm, stringsearch, start, timestamp, 1696845230180919
Linux-aarch64-Jetson, iwasm, stringsearch, end, timestamp, 1696845230242110
Linux-aarch64-Jetson, iwasm, stringsearch, accumulated, elapsed time, 61191
Linux-aarch64-Jetson, iwasm, stringsearch, calling, timestamp, 1696845230252332
Linux-aarch64-Jetson, iwasm-interp, stringsearch, starting, timestamp, 1696845230257762
